SMILES,AcidChloride,Alcohol,Aldehyde,Alkane,Alkene,Alkyne,Amide,Amidine,Amine,Aniline,Azide,Azo,Benzene,Benzodiazepine,Boronate,Carbamate,Carbodiimide,Carbonate,CarboxylicAcid,Cyano,Cyclopropane,Diazo,Diazonium,Disulfide,Enamine,Ester,Ether,Fluoro,Guanidine,Halo,Hydrazide,Hydrazine,Hydrazone,Hydroxamate,Imide,Imidazole,Imine,Isonitrile,Isocyanate,Isothiocyanate,Ketone,Lactam,Lactone,Methoxy,Nitrile,Nitro,Nitroso,Oxime,Phenol,Phosphate,Phosphine,Phosphodiester,Phosphonate,Propargyl,Pyridine,Quinoline,Semicarbazone,Sulfate,Sulfide,Sulfinamide,Sulfonamide,Sulfone,SulfonicAcid,SulfonylChloride,Sulfoxide,TerminalAlkyne,Tetrazole,Thial,Thioamide,Thiocarbamate,Thiocyanate,Thioester,Thioether,Thiol,Thione,Thiophene,Thiourea,Triazole,Urea,Vinyl,Xylyl,file_name
[H]c1c(C(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)OC([H])([H])C([H])([H])[H])C2([H])[H])oc(C([H])([H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c1[H],0,0,2,9,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1nc([H])c(C(=O)/N=c2\c(C(=O)OC([H])([H])C([H])([H])[H])c([H])c3c(=O)n4c([H])c([H])c([H])c([H])c4nc3n2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c1[H],0,0,2,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]C1=NC2=NC(c3c([H])c([H])c(F)c([H])c3[H])=C([H])[C@]([H])(c3c([H])c([H])c(OC([H])([H])C([H])([H])[H])c([H])c3[H])N2N1[H],0,0,0,3,1,0,0,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1798_actives_new.sdf
[H]c1nc([H])c(C([H])([H])N(C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])c2c([H])c3c([H])c(OC([H])([H])[H])c([H])c([H])c3n([H])c2=O)c([H])c1[H],0,0,1,3,0,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1798_actives_new.sdf
[H]/N=c1\c(C(=O)N([H])C([H])([H])c2c([H])c([H])c(F)c([H])c2[H])c([H])c2c(=O)n3c([H])c([H])c([H])c([H])c3nc2n1C([H])([H])[C@@]1([H])OC([H])([H])C([H])([H])C1([H])[H],0,0,1,6,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]C1=C(c2c([H])c([H])c(Cl)c([H])c2[H])N=C2N=C(N([H])S(=O)(=O)C([H])([H])[H])N([H])N2[C@@]1([H])c1c([H])c([H])c([H])c([H])c1OC([H])([H])[H],0,0,0,3,1,0,0,4,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1798_actives_new.sdf
[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)c2oc3c([H])c([H])c(S(=O)(=O)N4C([H])([H])C([H])([H])OC([H])([H])C4([H])[H])c([H])c3c2C([H])([H])[H])c([H])c1[H],0,0,1,7,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1oc([C@]2([H])C(C#N)=C(N([H])[H])Oc3c2sc2c([H])c([H])c([H])c([H])c32)c([H])c1[H],0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1798_actives_new.sdf
[H]C1=C2C(C#N)=C(N([H])[H])C(C#N)(C#N)[C@]([H])(c3c([H])c([H])c([H])c(OC([H])([H])[H])c3OC([H])([H])[H])[C@@]2([H])C([H])([H])N(C([H])([H])C([H])([H])[H])C1([H])[H],0,0,0,9,2,0,0,0,5,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1798_actives_new.sdf
[H]c1c([H])c([H])c(C([H])([H])C([H])([H])N([H])C(=O)[C@@]([H])(C#N)c2nc3c([H])c([H])c([H])c([H])c3nc2N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],0,0,1,8,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1nc([H])c(-c2nc(N(C([H])([H])C(=O)N([H])c3c([H])c([H])c4c(c3[H])OC([H])([H])C([H])([H])O4)C([H])([H])C([H])([H])[H])c3c([H])c([H])c([H])c([H])c3n2)c([H])c1[H],0,0,1,5,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1nc([H])c(C(=O)/N=c2\c(C#N)c([H])c3c(=O)n4c([H])c([H])c([H])c(C([H])([H])[H])c4nc3n2C([H])([H])[C@@]2([H])OC([H])([H])C([H])([H])C2([H])[H])c([H])c1[H],0,0,1,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)c3c(C([H])([H])[H])nn(-c4c([H])c([H])c([H])c([H])c4[H])c3Cl)C([H])([H])C2([H])[H])c2c([H])nn(-c3c([H])c([H])c([H])c([H])c3[H])c2n1,0,0,1,5,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1c([H])c(N2C([H])([H])C([H])([H])N(c3nc4c([H])c([H])c([H])c([H])c4nc3[C@@]([H])(C#N)C(=O)N([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,0,0,1,11,0,0,1,0,4,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1c([H])c(C([H])([H])N2C(=O)N(C([H])([H])C(=O)N3C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)OC([H])([H])C([H])([H])[H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1Cl,0,0,3,11,0,0,3,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1798_actives_new.sdf
[H]c1nc(N2C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)OC([H])([H])C([H])([H])[H])C2([H])[H])c2c([H])nn(-c3c([H])c([H])c([H])c(C([H])([H])[H])c3[H])c2n1,0,0,1,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1c([H])c([C@]2([H])C([H])([H])[C@@]2(C#N)c2nc3c([H])c([H])c([H])c([H])c3n2[H])c([H])c2c1OC([H])([H])O2,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1nc([H])c([H])c(C(=O)/N=c2\c(C#N)c([H])c3c(=O)n4c([H])c([H])c([H])c([H])c4nc3n2C([H])([H])C([H])([H])C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])[H])c1[H],0,0,1,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1c([H])c2c3c(c([H])c([H])c([H])c3c1[H])C(N1C([H])([H])C([H])([H])N(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])=N2,0,0,1,6,0,0,1,1,3,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1c([H])c2c(c([H])c1N([H])C(=O)C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C(=O)OC2([H])[H],0,0,2,7,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1798_actives_new.sdf
[H]/N=c1/c2c3c(sc2nc2n1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H],0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1798_actives_new.sdf
[H]c1c(C([H])([H])[H])oc([C@@]2([H])C(C#N)=C(N([H])[H])Oc3c2sc2c([H])c([H])c([H])c([H])c32)c1[H],0,0,0,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1798_actives_new.sdf
[H]OC(=O)c1c([H])c2c([H])c([H])c(N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c2oc1=O,0,1,1,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1c([H])c2c(c([H])c1N([H])C(=O)C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)OC([H])([H])C([H])([H])[H])C1([H])[H])C([H])([H])C([H])([H])C2([H])[H],0,0,2,12,0,0,1,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1798_actives_new.sdf
[H]OC(=O)C([H])([H])N1C(=O)[C@]2(C(C#N)=C(N([H])[H])Oc3c([H])c(C([H])([H])[H])oc(=O)c32)c2c([H])c([H])c([H])c([H])c21,0,1,2,3,1,0,1,0,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1798_actives_new.sdf
[H]/C(=C1/C(=O)N(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C(=O)c2c([H])c([H])c([H])c([H])c21)N([H])n1c([H])nnc1[H],0,0,2,1,1,0,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1798_actives_new.sdf
[H]c1c([H])c([H])c(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])C3=NS(=O)(=O)c4c([H])c([H])c([H])c([H])c4N3[H])C([H])([H])C2([H])[H])c(OC([H])([H])[H])c1[H],0,0,1,8,0,0,1,1,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]/C(=N/n1c([H])nnc1[H])c1oc(-c2c([H])c([H])c(Cl)c(C(=O)OC([H])([H])C([H])([H])[H])c2[H])c([H])c1[H],0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1798_actives_new.sdf
[H]/C(=C1/N=C(c2c([H])c([H])c([H])c([H])c2[H])OC1=O)N([H])c1c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c1[H],0,0,1,2,1,0,0,0,3,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1798_actives_new.sdf
[H]c1c([H])c([H])c(-c2noc(-c3c([H])c([H])c([H])c([H])c3C(=O)N([H])c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])n2)c(OC([H])([H])[H])c1[H],0,0,1,2,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]C1=C2C(C#N)=C(N([H])[H])C(C#N)(C#N)[C@@]([H])(C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])[C@@]2([H])C([H])([H])N(C([H])([H])[H])C1([H])[H],0,0,0,8,2,0,0,0,5,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1798_actives_new.sdf
[H]c1c([H])c([H])n([H])c2c([H])c(=O)c([H])c([H])c1-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]/N=c1\c(C(=O)N([H])C([H])([H])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c2c(=O)n3c([H])c([H])c([H])c([H])c3nc2n1C([H])([H])c1oc([H])c([H])c1[H],0,0,1,3,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1N([H])C(=O)c1c([H])c([H])c([H])c(N([H])C(=O)c2oc([H])c([H])c2[H])c1[H],0,1,2,1,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]Oc1c([H])c([H])c(/C([H])=c2\s/c(=C(/C#N)c3nnc4n3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])n(C([H])([H])C([H])=C([H])[H])c2=O)c([H])c1[H],0,1,0,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1798_actives_new.sdf
[H]c1c([H])c([H])c2c(oc3c([H])c([H])c(S(=O)(=O)N([H])C([H])([H])C([H])([H])OC([H])([H])C(F)(F)C([H])(F)F)c([H])c32)c1[H],0,0,0,5,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1c([H])c(C([H])([H])[H])c(Cl)c([H])c1O[C@@]([H])(c1nnc(N([H])[H])s1)C([H])([H])[H],0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1oc(C([H])([H])n2c(SC([H])([H])C(=O)OC([H])([H])C([H])([H])[H])nc3c(sc(=S)n3C([H])([H])C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c2=O)c([H])c1[H],0,0,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1c([H])c(N2C([H])([H])C([H])([H])N(C(=O)C3([H])C([H])([H])C([H])([H])N(S(=O)(=O)c4c([H])c([H])c([H])c5nsnc45)C([H])([H])C3([H])[H])C([H])([H])[C@@]2([H])C([H])([H])[H])c([H])c(C([H])([H])[H])c1[H],0,0,1,11,0,0,1,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1oc(C(=O)N([H])c2c([H])c(OC([H])([H])[H])c(N([H])C(=O)c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])c([H])c2OC([H])([H])[H])c([H])c1[H],0,0,2,5,0,0,2,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1N([H])C(=O)C([H])([H])OC([H])([H])[H],0,0,1,4,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]OC(=O)c1c([H])c([H])c([H])c([H])c1-c1oc(/C([H])=c2\sc3nc4c([H])c(Br)c([H])nc4n3c2=O)c([H])c1[H],0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1c([H])c(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])Sc3nc4c([H])c([H])c([H])c([H])c4o3)C([H])([H])C2([H])[H])c([H])c([H])c1Cl,0,0,1,5,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]Oc1c(OC([H])([H])[H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)OC([H])([H])C([H])([H])[H])C2([H])[H])c([H])c1OC([H])([H])[H],0,1,1,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]c1c([H])c(N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1N([H])C(=O)c1c(OC([H])([H])[H])c([H])c2c([H])c([H])c([H])c([H])c2c1[H],0,0,1,6,0,0,1,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
[H]O[C@]([H])(C([H])([H])Oc1c([H])c([H])c([H])c([H])c1C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],0,1,1,12,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1798_actives_new.sdf
